iteration,chain,"(""V"", ""evolution_rate"")","(""A"", ""evolution_rate"")",lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1094,1,11.953840164207726,12.798272585343417,-1.216618673185389e6,3.0,1.0,0.951311699219822,-1.216618673185389e6,1.2166192213463022e6,-0.11530843353830278,0.15790008613839746,2.0,0.0,0.6473584857095747,0.6473584857095747
1095,1,11.78112759498862,12.611543767525342,-1.216617365066245e6,5.0,1.0,0.576736956720973,-1.216617365066245e6,1.2166207682487713e6,-0.21803763951174915,1.3911762472707778,2.0,0.0,0.6473584857095747,0.6473584857095747
1096,1,11.838647470141396,12.687285081201564,-1.2166174659808995e6,7.0,1.0,0.8025554317092831,-1.2166174659808995e6,1.2166182189674054e6,0.007611671695485711,0.43337033595889807,3.0,0.0,0.6473584857095747,0.6473584857095747
1097,1,11.741779595865868,12.494348078394284,-1.2166176900482213e6,5.0,1.0,0.9808959843077348,-1.2166176900482213e6,1.2166179229213928e6,0.028972939820960164,0.03221318428404629,2.0,0.0,0.6473584857095747,0.6473584857095747
1098,1,11.87533725697761,12.752595486515519,-1.2166178504399713e6,5.0,1.0,0.948557445326459,-1.2166178504399713e6,1.2166193582595112e6,0.022613010369241238,0.1198900870513171,2.0,0.0,0.6473584857095747,0.6473584857095747
1099,1,11.923217170024433,12.792062077869616,-1.2166182827430805e6,3.0,1.0,0.825460775952478,-1.2166182827430805e6,1.216618693654408e6,-0.001568750012665987,0.3147620072122663,2.0,0.0,0.6473584857095747,0.6473584857095747
1100,1,11.888922346849458,12.749996050829681,-1.2166178570472277e6,3.0,1.0,0.994669979385938,-1.2166178570472277e6,1.2166183108880264e6,-0.018831225344911218,-0.023549874778836966,2.0,0.0,0.6473584857095747,0.6473584857095747
1101,1,11.864372544942762,12.701009971566233,-1.2166175626213697e6,7.0,1.0,0.9979888374709401,-1.2166175626213697e6,1.2166179676989159e6,-0.01585820596665144,-0.02922211354598403,2.0,0.0,0.6473584857095747,0.6473584857095747
1102,1,11.804190534406015,12.666084422849112,-1.2166175060091729e6,7.0,1.0,0.9522338587761882,-1.2166175060091729e6,1.2166181193432575e6,0.06896716426126659,0.09486657357774675,2.0,0.0,0.6473584857095747,0.6473584857095747
1103,1,11.945076375175034,12.764882116626227,-1.216618543819903e6,7.0,1.0,0.8800473626410575,-1.216618543819903e6,1.2166190777561322e6,0.09043085714802146,0.19523305213078856,2.0,0.0,0.6473584857095747,0.6473584857095747
1104,1,11.719211600792107,12.350046531459713,-1.2166201932039622e6,7.0,1.0,0.7436087994616797,-1.2166201932039622e6,1.2166215936338676e6,0.6170581416226923,0.6170581416226923,2.0,0.0,0.6473584857095747,0.6473584857095747
1105,1,11.786238747984562,12.429359103434097,-1.2166196961190065e6,3.0,1.0,0.9224535600352296,-1.2166196961190065e6,1.216621205268841e6,0.20985402236692607,-0.2811876779887825,2.0,0.0,0.6473584857095747,0.6473584857095747
1106,1,11.75931947360963,12.542268950228564,-1.2166174282416638e6,7.0,1.0,1.0,-1.2166174282416638e6,1.2166186812946596e6,-1.1242480587679893,-1.1242480587679893,2.0,0.0,0.6473584857095747,0.6473584857095747
1107,1,11.916237571010713,12.792723562432252,-1.2166182399607464e6,7.0,1.0,0.34913489847468526,-1.2166182399607464e6,1.2166215000167587e6,0.3260579688940197,1.8689204165712,2.0,0.0,0.6473584857095747,0.6473584857095747
1108,1,11.917683575840366,12.826731037287232,-1.216618541924965e6,1.0,1.0,0.9489377883203682,-1.216618541924965e6,1.2166185424965178e6,0.05241203750483692,0.05241203750483692,1.0,0.0,0.6473584857095747,0.6473584857095747
1109,1,11.907676431198505,12.79180268972373,-1.2166181969775516e6,3.0,1.0,0.9842437019244956,-1.2166181969775516e6,1.216618995919819e6,-0.04622762417420745,-0.04622762417420745,2.0,0.0,0.6473584857095747,0.6473584857095747
1110,1,11.803910262705958,12.592613554324828,-1.2166173371776931e6,5.0,1.0,0.9931643675494677,-1.2166173371776931e6,1.2166187260497177e6,-0.043883084086701274,-0.048875070409849286,2.0,0.0,0.6473584857095747,0.6473584857095747
1111,1,11.84561287674293,12.699726202309359,-1.2166175223973717e6,7.0,1.0,0.995565625800069,-1.2166175223973717e6,1.2166175519444137e6,0.008069083793088794,0.008069083793088794,2.0,0.0,0.6473584857095747,0.6473584857095747
1112,1,11.742690838373885,12.50595613548813,-1.2166176079057471e6,7.0,1.0,0.9058492871813767,-1.2166176079057471e6,1.2166185942869275e6,-0.02180276671424508,0.17885889089666307,2.0,0.0,0.6473584857095747,0.6473584857095747
1113,1,11.773242512155901,12.620171926091274,-1.216617482754132e6,5.0,1.0,0.5130338614721267,-1.216617482754132e6,1.216619167634993e6,0.20037104119546711,1.466228771256283,2.0,0.0,0.6473584857095747,0.6473584857095747
1114,1,11.75998086635534,12.524915068202722,-1.2166175128388782e6,7.0,1.0,0.9967441607918494,-1.2166175128388782e6,1.2166179720534054e6,-0.06408339785411954,-0.06408339785411954,2.0,0.0,0.6473584857095747,0.6473584857095747
1115,1,11.766434343073708,12.672903759782704,-1.2166181989311534e6,7.0,1.0,0.7280943429834483,-1.2166181989311534e6,1.2166191844957068e6,0.44637474860064685,0.538980834884569,2.0,0.0,0.6473584857095747,0.6473584857095747
1116,1,11.822239796715676,12.510392509780251,-1.216618672399242e6,7.0,1.0,0.943030727542892,-1.216618672399242e6,1.2166193949704242e6,0.2274892465211451,-0.31161299627274275,3.0,0.0,0.6473584857095747,0.6473584857095747
1117,1,11.717641112691313,12.33334106947952,-1.2166207045324147e6,7.0,1.0,0.8716036803560652,-1.2166207045324147e6,1.2166211836887903e6,0.570801610359922,-0.6566171846352518,3.0,0.0,0.6473584857095747,0.6473584857095747
1118,1,11.68485458655306,12.586354106379602,-1.2166191772112302e6,7.0,1.0,0.42783130590175894,-1.2166191772112302e6,1.216622604964788e6,0.083410405786708,1.7895767013542354,3.0,0.0,0.6473584857095747,0.6473584857095747
1119,1,11.732801019081009,12.538387440569908,-1.2166175784468555e6,1.0,1.0,1.0,-1.2166175784468555e6,1.2166184256409877e6,-0.7809068036731333,-0.7809068036731333,1.0,0.0,0.6473584857095747,0.6473584857095747
1120,1,11.74512616225914,12.497939080002823,-1.2166176693136785e6,3.0,1.0,0.8579442698264247,-1.2166176693136785e6,1.2166179351878162e6,0.00927218678407371,0.23607635800726712,2.0,0.0,0.6473584857095747,0.6473584857095747
1121,1,11.7435114090828,12.582545686140758,-1.2166176207800128e6,3.0,1.0,0.5840383209870045,-1.2166176207800128e6,1.2166185805119423e6,0.13946532108820975,0.8347991665359586,2.0,0.0,0.6473584857095747,0.6473584857095747
1122,1,11.7435114090828,12.582545686140758,-1.2166176207800128e6,3.0,1.0,0.7277949403774614,-1.2166176207800128e6,1.2166185799724392e6,0.0,0.5542689694557339,1.0,0.0,0.6473584857095747,0.6473584857095747
1123,1,11.704892913833934,12.50099259519907,-1.2166178569428583e6,3.0,1.0,0.9756694926736437,-1.2166178569428583e6,1.216618437475731e6,-0.05942605622112751,0.07579256780445576,1.0,0.0,0.6473584857095747,0.6473584857095747
1124,1,11.6804033977091,12.504944880139849,-1.2166183043522357e6,1.0,1.0,0.8411708539502473,-1.2166183043522357e6,1.216618347154495e6,0.1729604839347303,0.1729604839347303,1.0,0.0,0.6473584857095747,0.6473584857095747
1125,1,11.73930638479927,12.438952543561832,-1.2166183902824249e6,3.0,1.0,0.6144194904366641,-1.2166183902824249e6,1.2166193779989297e6,0.0392676810733974,0.8950095316395164,2.0,0.0,0.6473584857095747,0.6473584857095747
1126,1,11.796944185293995,12.700990471989932,-1.2166179948017206e6,7.0,1.0,0.40916346794548614,-1.2166179948017206e6,1.2166206126335133e6,0.2863020566292107,1.3695889916270971,2.0,0.0,0.6473584857095747,0.6473584857095747
1127,1,11.796944185293995,12.700990471989932,-1.2166179948017206e6,1.0,1.0,0.22104357911271147,-1.2166179948017206e6,1.216620095303747e6,0.0,1.5093954063486308,1.0,0.0,0.6473584857095747,0.6473584857095747
1128,1,11.77719232468385,12.490642362401934,-1.2166180597773124e6,5.0,1.0,0.8376319128087925,-1.2166180597773124e6,1.2166191022497928e6,-0.1376458890736103,0.39127532579004765,2.0,0.0,0.6473584857095747,0.6473584857095747
1129,1,11.78642963496786,12.466531808645898,-1.216618717059593e6,7.0,1.0,0.6720729870417185,-1.216618717059593e6,1.2166196718793965e6,0.38723587268032134,0.5731779225170612,3.0,0.0,0.6473584857095747,0.6473584857095747
1130,1,11.78642963496786,12.466531808645898,-1.216618717059593e6,1.0,1.0,0.48157054700999785,-1.216618717059593e6,1.216620066267012e6,0.0,0.7307025433983654,1.0,0.0,0.6473584857095747,0.6473584857095747
1131,1,11.797506694805904,12.733714076552387,-1.2166185254119993e6,7.0,1.0,0.996732122032138,-1.2166185254119993e6,1.2166196171091595e6,-0.0034258633386343718,-0.3431140386965126,2.0,0.0,0.6473584857095747,0.6473584857095747
1132,1,11.731143655956418,12.41409973635181,-1.2166187575937265e6,5.0,1.0,0.9542065652878046,-1.2166187575937265e6,1.2166195809389139e6,-0.24374193511903286,-0.3271052928175777,2.0,0.0,0.6473584857095747,0.6473584857095747
1133,1,11.874564101493014,12.824749268900478,-1.2166187887717271e6,5.0,1.0,0.8048367180454775,-1.2166187887717271e6,1.2166221199121468e6,0.1396082635037601,0.6560124466195703,2.0,0.0,0.6473584857095747,0.6473584857095747
1134,1,11.978687709938074,12.809981872555756,-1.2166191457163328e6,3.0,1.0,0.9355045141573117,-1.2166191457163328e6,1.2166196697624417e6,-0.1579201293643564,0.17159661347977817,2.0,0.0,0.6473584857095747,0.6473584857095747
1135,1,11.905804187288245,12.71635338919814,-1.2166179849275576e6,3.0,1.0,0.9428139791053196,-1.2166179849275576e6,1.2166194575868766e6,-0.12455500545911491,-0.12455500545911491,2.0,0.0,0.6473584857095747,0.6473584857095747
1136,1,11.88760384119675,12.712812869163226,-1.216617752925448e6,3.0,1.0,1.0,-1.216617752925448e6,1.2166179432527283e6,-0.0619737736415118,-0.07113501336425543,2.0,0.0,0.6473584857095747,0.6473584857095747
1137,1,11.838517392432015,12.712916324919824,-1.2166176410267085e6,7.0,1.0,0.8636405685221236,-1.2166176410267085e6,1.2166181353175323e6,0.04045356600545347,0.2874307509046048,3.0,0.0,0.6473584857095747,0.6473584857095747
1138,1,11.838517392432015,12.712916324919824,-1.2166176410267085e6,1.0,1.0,0.6540444172071312,-1.2166176410267085e6,1.216618226287782e6,0.0,0.42458001361228526,1.0,0.0,0.6473584857095747,0.6473584857095747
1139,1,11.753605535016456,12.619117853314034,-1.2166177620118337e6,7.0,1.0,0.9083577036294823,-1.2166177620118337e6,1.216619488562376e6,0.13484284305013716,0.18288868758827448,2.0,0.0,0.6473584857095747,0.6473584857095747
1140,1,11.769345274603664,12.609397067329825,-1.216617458023022e6,1.0,1.0,1.0,-1.216617458023022e6,1.2166176889600866e6,-0.1441950525622815,-0.1441950525622815,1.0,0.0,0.6473584857095747,0.6473584857095747
1141,1,11.809693179773484,12.587210805445064,-1.2166173984681356e6,7.0,1.0,0.8003480969671661,-1.2166173984681356e6,1.216617952326377e6,-0.041929905535653234,0.467780705075711,2.0,0.0,0.6473584857095747,0.6473584857095747
1142,1,11.85321737630889,12.648474489219371,-1.2166175151962526e6,7.0,1.0,0.9954567208467431,-1.2166175151962526e6,1.2166175317231847e6,0.013068819651380181,-0.04226131737232208,3.0,0.0,0.6473584857095747,0.6473584857095747
1143,1,11.762353919250252,12.6071191760948,-1.2166175253029808e6,7.0,1.0,0.5404936680995439,-1.2166175253029808e6,1.216619190244559e6,0.030777580803260207,1.4219857696443796,2.0,0.0,0.6473584857095747,0.6473584857095747
1144,1,11.725714520254709,12.446797918522691,-1.2166181335491487e6,7.0,1.0,0.7094091414327466,-1.2166181335491487e6,1.2166189648397176e6,-0.039901960641145706,0.704030757304281,2.0,0.0,0.6473584857095747,0.6473584857095747
1145,1,11.725714520254709,12.446797918522691,-1.2166181335491487e6,3.0,1.0,0.3260260491503588,-1.2166181335491487e6,1.216620584261312e6,0.0,3.012267639860511,2.0,0.0,0.6473584857095747,0.6473584857095747
1146,1,11.676742508306887,12.488368168070448,-1.2166182967183862e6,3.0,1.0,0.9928627572412901,-1.2166182967183862e6,1.216618414172788e6,0.021644284948706627,-0.14019802445545793,2.0,0.0,0.6473584857095747,0.6473584857095747
1147,1,11.694070900039806,12.558013125853211,-1.2166184478557007e6,3.0,1.0,0.8443885908846798,-1.2166184478557007e6,1.2166191015346332e6,0.2569921757094562,0.27471121517010033,2.0,0.0,0.6473584857095747,0.6473584857095747
1148,1,11.793915373783317,12.494371614860265,-1.2166183052830047e6,7.0,1.0,0.9232095261972828,-1.2166183052830047e6,1.2166189986803937e6,0.003681289032101631,0.20893204561434686,3.0,0.0,0.6473584857095747,0.6473584857095747
1149,1,11.841817307153832,12.558969506378691,-1.2166182390897842e6,7.0,1.0,0.8902310257789419,-1.2166182390897842e6,1.2166193567722565e6,0.0031616974156349897,0.32404736964963377,2.0,0.0,0.6473584857095747,0.6473584857095747
1150,1,11.812126703718421,12.52986833532063,-1.2166180563669156e6,5.0,1.0,0.9625903219578245,-1.2166180563669156e6,1.2166187059572958e6,-0.10049670026637614,-0.22641633450984955,2.0,0.0,0.6473584857095747,0.6473584857095747
1151,1,11.790430279087541,12.693831020887801,-1.2166180106611485e6,7.0,1.0,1.0,-1.2166180106611485e6,1.2166181500301636e6,-0.03936300612986088,-0.376326966797933,2.0,0.0,0.6473584857095747,0.6473584857095747
1152,1,11.76890325125973,12.516331230091717,-1.2166176282385113e6,7.0,1.0,0.9017149318532154,-1.2166176282385113e6,1.2166189863777428e6,-0.3449400835670531,-0.3449400835670531,3.0,0.0,0.6473584857095747,0.6473584857095747
1153,1,11.808864434541524,12.677024024998843,-1.2166175544392476e6,5.0,1.0,0.7939599134053454,-1.2166175544392476e6,1.2166184313289595e6,0.06442402070388198,0.4310198901221156,2.0,0.0,0.6473584857095747,0.6473584857095747
1154,1,11.796080248573382,12.670090693349911,-1.2166176299973987e6,3.0,1.0,0.9737539973063049,-1.2166176299973987e6,1.2166177609074211e6,0.04766217456199229,0.04766217456199229,1.0,0.0,0.6473584857095747,0.6473584857095747
1155,1,11.799428728552476,12.67269511067613,-1.216617614921693e6,7.0,1.0,0.9998089977902361,-1.216617614921693e6,1.2166176682797929e6,-0.010636729653924704,-0.14978975406847894,3.0,0.0,0.6473584857095747,0.6473584857095747
1156,1,11.854412672538878,12.589198437367504,-1.2166180668228194e6,7.0,1.0,0.8272437344217722,-1.2166180668228194e6,1.2166187173125101e6,0.21178244100883603,0.36121854349039495,3.0,0.0,0.6473584857095747,0.6473584857095747
1157,1,11.674827255954886,12.525681139426071,-1.2166186254319889e6,7.0,1.0,0.9959004530741266,-1.2166186254319889e6,1.2166192717233459e6,0.029116633348166943,-0.2828585470560938,2.0,0.0,0.6473584857095747,0.6473584857095747
1158,1,11.69685957765026,12.478226469565042,-1.216617963898522e6,1.0,1.0,1.0,-1.216617963898522e6,1.2166183428399533e6,-0.38336205715313554,-0.38336205715313554,1.0,0.0,0.6473584857095747,0.6473584857095747
1159,1,11.801276373079459,12.601602018297385,-1.2166173049238266e6,7.0,1.0,1.0,-1.2166173049238266e6,1.2166179363376875e6,-0.04454937810078263,-0.04454937810078263,2.0,0.0,0.6473584857095747,0.6473584857095747
1160,1,11.814271972353911,12.640745659696684,-1.2166173255961062e6,7.0,1.0,0.9975525046387477,-1.2166173255961062e6,1.2166173483408145e6,0.0009107757359743118,0.004411498084664345,2.0,0.0,0.6473584857095747,0.6473584857095747
1161,1,11.826023028455872,12.637900723776015,-1.2166173393822163e6,3.0,1.0,0.7931872274401268,-1.2166173393822163e6,1.216617738792735e6,-0.0011748098768293858,0.38722916692495346,2.0,0.0,0.6473584857095747,0.6473584857095747
1162,1,11.675066740428099,12.269135892656314,-1.2166218644518119e6,7.0,1.0,0.5961296914434719,-1.2166218644518119e6,1.216621995771326e6,1.3328095010947436,1.3328095010947436,3.0,0.0,0.6473584857095747,0.6473584857095747
1163,1,11.608004406007366,12.443857266219348,-1.216619982485756e6,3.0,1.0,0.365190166949578,-1.216619982485756e6,1.2166242417258362e6,-0.3205805327743292,3.549671775661409,2.0,0.0,0.6473584857095747,0.6473584857095747
1164,1,11.718523877595823,12.65500665044603,-1.2166193079695413e6,7.0,1.0,0.8605462845496509,-1.2166193079695413e6,1.2166211455387257e6,0.4024438525084406,-0.5486921591218561,3.0,0.0,0.6473584857095747,0.6473584857095747
1165,1,11.830686020293651,12.687600763083637,-1.216617488364466e6,5.0,1.0,1.0,-1.216617488364466e6,1.2166197026527915e6,-0.8802569075487554,-0.8802569075487554,2.0,0.0,0.6473584857095747,0.6473584857095747
1166,1,11.9560375646079,12.79827344171862,-1.2166187099454266e6,7.0,1.0,0.8931232099334522,-1.2166187099454266e6,1.2166190744584713e6,0.09015064779669046,0.19169016415253282,2.0,0.0,0.6473584857095747,0.6473584857095747
1167,1,11.960180713415886,12.803736978205512,-1.2166187842030246e6,3.0,1.0,0.922358462117784,-1.2166187842030246e6,1.2166196740652786e6,0.006037234561517835,0.12116465740837157,2.0,0.0,0.6473584857095747,0.6473584857095747
1168,1,11.960180713415886,12.803736978205512,-1.2166187842030246e6,1.0,1.0,0.17952678825996024,-1.2166187842030246e6,1.2166211636706854e6,0.0,1.7174308439716697,1.0,0.0,0.6473584857095747,0.6473584857095747
1169,1,11.898357776826892,12.822701931355638,-1.2166185397996288e6,3.0,1.0,0.9319438901087177,-1.2166185397996288e6,1.2166191104683545e6,0.052230837754905224,0.09539272543042898,2.0,0.0,0.6473584857095747,0.6473584857095747
1170,1,11.960222351205045,12.827333001076092,-1.216618837749382e6,3.0,1.0,0.8115506436491958,-1.216618837749382e6,1.2166194959925935e6,-0.09332073479890823,0.3707773257046938,2.0,0.0,0.6473584857095747,0.6473584857095747
1171,1,11.987764861047662,12.83794784243752,-1.2166193230167604e6,1.0,1.0,0.9265804709393187,-1.2166193230167604e6,1.2166193309428412e6,0.07625438226386905,0.07625438226386905,1.0,0.0,0.6473584857095747,0.6473584857095747
1172,1,11.891964048955305,12.9122484029251,-1.2166203852133031e6,3.0,1.0,0.5901129267057108,-1.2166203852133031e6,1.2166209979091494e6,0.5890866795089096,0.8262017627712339,2.0,0.0,0.6473584857095747,0.6473584857095747
1173,1,11.88934611613408,12.853360773756185,-1.2166191210994483e6,3.0,1.0,0.8858010036426208,-1.2166191210994483e6,1.216621625841768e6,-0.4010092243552208,0.41945803770795465,2.0,0.0,0.6473584857095747,0.6473584857095747
1174,1,11.863279875976088,12.919962155205019,-1.2166213527941427e6,1.0,1.0,0.44726537085911117,-1.2166213527941427e6,1.2166215304640266e6,0.8046031896956265,0.8046031896956265,1.0,0.0,0.6473584857095747,0.6473584857095747
1175,1,11.86631365186886,12.845807463996445,-1.216619336555332e6,3.0,1.0,1.0,-1.216619336555332e6,1.2166211180099975e6,-0.6319679280277342,-1.1282287021167576,2.0,0.0,0.6473584857095747,0.6473584857095747
1176,1,11.887442345916444,12.6483767012482,-1.2166180866878903e6,3.0,1.0,0.9250656888619039,-1.2166180866878903e6,1.2166197375145736e6,-0.43717197072692215,-0.43717197072692215,2.0,0.0,0.6473584857095747,0.6473584857095747
1177,1,11.872510228140282,12.46183142201331,-1.2166223427946651e6,7.0,1.0,0.36999368603011884,-1.2166223427946651e6,1.2166241941242174e6,2.3535779058001935,2.3535779058001935,2.0,0.0,0.6473584857095747,0.6473584857095747
1178,1,11.848411167039785,12.837081705249156,-1.216619520182568e6,5.0,1.0,1.0,-1.216619520182568e6,1.2166216476502009e6,-1.5928167232777923,-2.416490588337183,2.0,0.0,0.6473584857095747,0.6473584857095747
1179,1,11.886286293117816,12.571843784467742,-1.2166193538049532e6,7.0,1.0,0.9507583132940457,-1.2166193538049532e6,1.2166204723199918e6,0.1486061615869403,-0.4910584243480116,2.0,0.0,0.6473584857095747,0.6473584857095747
1180,1,11.84080333759923,12.655661415632142,-1.216617398723136e6,1.0,1.0,1.0,-1.216617398723136e6,1.216618402843691e6,-0.9824897467624396,-0.9824897467624396,1.0,0.0,0.6473584857095747,0.6473584857095747
1181,1,11.722892480337986,12.621780063051835,-1.2166185276981085e6,5.0,1.0,0.739698092461985,-1.2166185276981085e6,1.2166186361203208e6,0.540528932120651,0.5610962880309671,2.0,0.0,0.6473584857095747,0.6473584857095747
1182,1,11.90906055122463,12.739085202980055,-1.2166179979223388e6,7.0,1.0,0.8925195168064926,-1.2166179979223388e6,1.216623367598485e6,-0.4192213884089142,0.6031883950345218,2.0,0.0,0.6473584857095747,0.6473584857095747
1183,1,11.685372187949893,12.522285593333741,-1.2166183126608839e6,5.0,1.0,0.8982530456845843,-1.2166183126608839e6,1.2166191762874539e6,0.1944919212255627,0.1986695914529264,2.0,0.0,0.6473584857095747,0.6473584857095747
1184,1,11.806454524780738,12.538707253862786,-1.2166178208310227e6,5.0,1.0,0.6937926803228145,-1.2166178208310227e6,1.2166193091186858e6,-0.04039529128931463,0.9154873378574848,2.0,0.0,0.6473584857095747,0.6473584857095747
1185,1,11.845801745417452,12.560519163877997,-1.2166183126469788e6,7.0,1.0,0.8283017075112692,-1.2166183126469788e6,1.216618797067478e6,0.2621687059290707,0.4290922344662249,2.0,0.0,0.6473584857095747,0.6473584857095747
1186,1,11.720139470593692,12.730340814407809,-1.2166212435673275e6,7.0,1.0,0.42728424232950374,-1.2166212435673275e6,1.2166219232405866e6,1.5479364339262247,1.6753831708338112,2.0,0.0,0.6473584857095747,0.6473584857095747
1187,1,11.77927993536156,12.644744614272382,-1.2166176050598833e6,3.0,1.0,0.9037718257809558,-1.2166176050598833e6,1.2166197363194712e6,-1.644086150219664,-1.8713175712618977,2.0,0.0,0.6473584857095747,0.6473584857095747
1188,1,11.687795099245612,12.475520681939019,-1.216618079625904e6,7.0,1.0,0.708216881980569,-1.216618079625904e6,1.2166190946618035e6,-0.2109152963384986,0.8585641724057496,3.0,0.0,0.6473584857095747,0.6473584857095747
1189,1,11.68621807576647,12.468283668529532,-1.2166181061594062e6,3.0,1.0,1.0,-1.2166181061594062e6,1.216618164355256e6,-0.00856003793887794,-0.01876588724553585,2.0,0.0,0.6473584857095747,0.6473584857095747
1190,1,11.705209072323594,12.555063128705182,-1.2166181295909723e6,7.0,1.0,0.8598651498013801,-1.2166181295909723e6,1.2166188542678568e6,0.23194268299266696,0.34139550756663084,2.0,0.0,0.6473584857095747,0.6473584857095747
1191,1,11.71822586463471,12.425029616554419,-1.2166184002278773e6,3.0,1.0,0.995674249279133,-1.2166184002278773e6,1.2166187251800664e6,-0.11745198909193277,-0.11745198909193277,2.0,0.0,0.6473584857095747,0.6473584857095747
1192,1,11.710783709119651,12.40027262407618,-1.2166187658344589e6,3.0,1.0,0.8592231549513557,-1.2166187658344589e6,1.2166189796264304e6,0.1147184707224369,0.18761373008601367,2.0,0.0,0.6473584857095747,0.6473584857095747
1193,1,11.741595501507428,12.602460613213447,-1.216617817350206e6,3.0,1.0,1.0,-1.216617817350206e6,1.216618795754807e6,-0.09749972051940858,-0.3072126139886677,2.0,0.0,0.6473584857095747,0.6473584857095747
1194,1,11.758021566385354,12.656710761638053,-1.2166181461190993e6,3.0,1.0,0.8839807156812439,-1.2166181461190993e6,1.2166185998919362e6,0.1767017999663949,0.20590241346508265,1.0,0.0,0.6473584857095747,0.6473584857095747
1195,1,11.797684366851353,12.501578494766223,-1.216618249567388e6,3.0,1.0,0.9995957567890686,-1.216618249567388e6,1.2166184431265274e6,0.0012134655844420195,-0.30981102120131254,2.0,0.0,0.6473584857095747,0.6473584857095747
1196,1,11.774140301546492,12.677336658189878,-1.21661809463473e6,5.0,1.0,1.0,-1.21661809463473e6,1.2166183363920616e6,-0.04948315070942044,-0.4301330728922039,2.0,0.0,0.6473584857095747,0.6473584857095747
1197,1,11.783724379172375,12.631410614670633,-1.2166174468744765e6,1.0,1.0,1.0,-1.2166174468744765e6,1.2166178891750178e6,-0.30165743944235146,-0.30165743944235146,1.0,0.0,0.6473584857095747,0.6473584857095747
1198,1,11.829638191599589,12.61888795251084,-1.2166174056938891e6,7.0,1.0,0.9981927417646734,-1.2166174056938891e6,1.2166175784028154e6,-0.03282604063861072,-0.03282604063861072,3.0,0.0,0.6473584857095747,0.6473584857095747
1199,1,11.822606231340412,12.608773964849936,-1.216617391514986e6,3.0,1.0,0.9975775418407276,-1.216617391514986e6,1.216617455662539e6,-0.0007724999450147152,0.007293910486623645,1.0,0.0,0.6473584857095747,0.6473584857095747
1200,1,11.994292253565826,12.882121896449265,-1.216619580812552e6,7.0,1.0,0.9190029230694581,-1.216619580812552e6,1.216619722739089e6,0.09861909039318562,0.16433848557062447,2.0,0.0,0.6473584857095747,0.6473584857095747
1201,1,11.957321648684111,13.099610624074758,-1.216624469492159e6,3.0,1.0,0.2809889776588379,-1.216624469492159e6,1.216625258974461e6,1.4350163512863219,1.893022294389084,2.0,0.0,0.6473584857095747,0.6473584857095747
1202,1,12.046148196500463,12.717873330657497,-1.21662326822862e6,7.0,1.0,0.7987067802679676,-1.21662326822862e6,1.2166252317324632e6,0.42158808116801083,-1.929364086361602,2.0,0.0,0.6473584857095747,0.6473584857095747
1203,1,11.799336845036843,12.581329752143679,-1.2166173602423177e6,7.0,1.0,0.9664891275829829,-1.2166173602423177e6,1.2166217089634887e6,-2.40044152084738,-2.40044152084738,3.0,0.0,0.6473584857095747,0.6473584857095747
1204,1,11.792423214972448,12.570952631570401,-1.216617374190004e6,7.0,1.0,0.9995586128816252,-1.216617374190004e6,1.2166173914387508e6,0.0014859889633953571,-0.026982592418789864,3.0,0.0,0.6473584857095747,0.6473584857095747
1205,1,11.890920723120926,12.703454743607733,-1.21661780291579e6,7.0,1.0,0.9551605884755061,-1.21661780291579e6,1.2166179166179271e6,0.05537699069827795,0.06319352588616312,2.0,0.0,0.6473584857095747,0.6473584857095747
1206,1,11.892618919393517,12.778579638505049,-1.2166180626828803e6,3.0,1.0,0.943574371366947,-1.2166180626828803e6,1.2166182369408153e6,-0.005355238914489746,0.09786525345407426,2.0,0.0,0.6473584857095747,0.6473584857095747
1207,1,11.908959537848549,12.735749500346369,-1.2166179974820488e6,3.0,1.0,0.9975268326131013,-1.2166179974820488e6,1.216618203232376e6,0.007447163574397564,-0.01023872452788055,2.0,0.0,0.6473584857095747,0.6473584857095747
1208,1,11.903563186827158,12.799807348906262,-1.2166182604760588e6,3.0,1.0,0.9967695195272389,-1.2166182604760588e6,1.2166183186028625e6,0.009738709079101682,-0.037661446491256356,2.0,0.0,0.6473584857095747,0.6473584857095747
1209,1,11.885919632046797,12.677936015780325,-1.2166178247144583e6,7.0,1.0,0.9592806004133619,-1.2166178247144583e6,1.2166189408111428e6,0.02743663894943893,0.1408355929888785,2.0,0.0,0.6473584857095747,0.6473584857095747
1210,1,11.871024736541916,12.730869762640966,-1.2166177017898958e6,3.0,1.0,0.9971512043252849,-1.2166177017898958e6,1.2166178402234567e6,-0.09740272746421397,-0.10738345328718424,2.0,0.0,0.6473584857095747,0.6473584857095747
1211,1,11.996673210346577,12.898431945737157,-1.2166197217296383e6,7.0,1.0,0.9316859738976829,-1.2166197217296383e6,1.2166199875050876e6,0.09264936274848878,0.13181869965046644,2.0,0.0,0.6473584857095747,0.6473584857095747
1212,1,11.976188089301875,12.892178314398507,-1.216619458591523e6,1.0,1.0,1.0,-1.216619458591523e6,1.216619742446284e6,-0.0057010354939848185,-0.0057010354939848185,1.0,0.0,0.6473584857095747,0.6473584857095747
